Current P/L,Shares,Buy Price,Current Price,Net Profit,Net Change,
0,0,-1,11.9986,14.549999999997176,-20.69999999999972
0.00011668027936595019,500,12.0,12.0,14.549999999997176,-19.999999999999574
0,0,-1,11.995,12.049999999996786,-22.499999999999964
0.0,500,11.995,11.995,12.049999999996786,-22.499999999999964
0,0,-1,11.98,4.5499999999973895,-29.99999999999936
0.0,500,11.98,11.98,4.5499999999973895,-29.99999999999936
0,0,-1,11.98,4.5499999999973895,-29.99999999999936
-0.0008347245409014846,500,11.97,11.97,4.5499999999973895,-34.999999999999254
0,0,-1,11.9794,9.249999999997094,-30.29999999999955
-0.0007763327044759872,500,11.9701,11.9701,9.249999999997094,-34.94999999999937
0,0,-1,11.9701,9.249999999997094,-34.94999999999937
0.0008270607597263197,500,11.98,11.98,9.249999999997094,-29.99999999999936
0,0,-1,11.98,9.249999999997094,-29.99999999999936
0.001252086811352153,500,11.995,11.995,9.249999999997094,-22.499999999999964
0,0,-1,11.9999,11.699999999997601,-20.049999999999457
-0.0008250068750572938,500,11.99,11.99,11.699999999997601,-24.999999999999467
0,0,-1,11.98,6.699999999997708,-29.99999999999936
0.0004173622704506682,500,11.985,11.985,6.699999999997708,-27.499999999999858
0,0,-1,11.9686,-1.5000000000018332,-35.6999999999994
-0.0007185468642948629,500,11.96,11.96,-1.5000000000018332,-39.99999999999915
0,0,-1,11.96,-1.5000000000018332,-39.99999999999915
0.0007023411371237427,500,11.9684,11.9684,-1.5000000000018332,-35.799999999999166
0,0,-1,11.9684,-1.5000000000018332,-35.799999999999166
0,0,-1,11.96,-1.5000000000018332,-39.99999999999915
0.0008361204013377747,500,11.97,11.97,-1.5000000000018332,-34.999999999999254
0,0,-1,11.97,-1.5000000000018332,-34.999999999999254
0.0,500,11.97,11.97,-1.5000000000018332,-34.999999999999254
0,0,-1,11.9701,-1.4500000000019497,-34.94999999999937
0.0008187066106381945,500,11.9799,11.9799,-1.4500000000019497,-30.049999999999244
0,0,-1,11.9799,-1.4500000000019497,-30.049999999999244
-0.0004090184392191099,500,11.975,11.975,-1.4500000000019497,-32.49999999999975
0,0,-1,11.9781,0.09999999999799059,-30.94999999999981
0.0,500,11.9781,11.9781,0.09999999999799059,-30.94999999999981
0,0,-1,11.97,-3.9500000000014523,-34.999999999999254
0.0,500,11.97,11.97,-3.9500000000014523,-34.999999999999254
0,0,-1,11.975,-1.4500000000019497,-32.49999999999975
0.0,500,11.975,11.975,-1.4500000000019497,-32.49999999999975
0,0,-1,11.975,-1.4500000000019497,-32.49999999999975
0.0,500,11.975,11.975,-1.4500000000019497,-32.49999999999975
0,0,-1,11.9783,0.1999999999986457,-30.849999999999156
0.0001252264511657147,500,11.9798,11.9798,0.1999999999986457,-30.100000000000016
0,0,-1,11.9798,0.1999999999986457,-30.100000000000016
0,0,-1,11.97,0.1999999999986457,-34.999999999999254
0.0012531328320800996,500,11.985,11.985,0.1999999999986457,-27.499999999999858
0,0,-1,11.985,0.1999999999986457,-27.499999999999858
-0.0004171881518564043,500,11.98,11.98,0.1999999999986457,-29.99999999999936
0,0,-1,11.985,2.6999999999981483,-27.499999999999858
0.0,500,11.985,11.985,2.6999999999981483,-27.499999999999858
0,0,-1,11.99,5.199999999998539,-24.999999999999467
0.0,500,11.99,11.99,5.199999999998539,-24.999999999999467
0,0,-1,11.99,5.199999999998539,-24.999999999999467
9.174311926598938e-05,500,11.9911,11.9911,5.199999999998539,-24.44999999999986
0,0,-1,11.99,4.649999999998933,-24.999999999999467
0.000834028356964119,500,12.0,12.0,4.649999999998933,-19.999999999999574
0,0,-1,11.99,-0.35000000000096065,-24.999999999999467
0.000834028356964119,500,12.0,12.0,-0.35000000000096065,-19.999999999999574
0,0,-1,12.0,-0.35000000000096065,-19.999999999999574
0.0004166666666667318,500,12.005,12.005,-0.35000000000096065,-17.499999999999183
0,0,-1,12.0,-2.8500000000013515,-19.999999999999574
0.0,500,12.0,12.0,-2.8500000000013515,-19.999999999999574
0,0,-1,12.0072,0.7499999999982521,-16.39999999999997
0.0010660270504364354,500,12.02,12.02,0.7499999999982521,-9.999999999999787
0,0,-1,12.0119,-3.300000000001191,-14.04999999999923
4.995046578797706e-05,500,12.0125,12.0125,-3.300000000001191,-13.749999999999929
0,0,-1,12.02,0.44999999999895124,-9.999999999999787
-0.0004159733777037442,500,12.015,12.015,0.44999999999895124,-12.49999999999929
0,0,-1,12.013,-0.5500000000013827,-13.499999999999623
0.00035794555897782705,500,12.0173,12.0173,-0.5500000000013827,-11.349999999999305
0,0,-1,12.015,-1.700000000001367,-12.49999999999929
0.0,500,12.015,12.015,-1.700000000001367,-12.49999999999929
0,0,-1,12.01,-4.200000000001758,-14.99999999999968
0.0004163197335554356,500,12.015,12.015,-4.200000000001758,-12.49999999999929
0,0,-1,12.017,-3.200000000002312,-11.499999999999844
-0.00016643088957301255,500,12.015,12.015,-3.200000000002312,-12.49999999999929
0,0,-1,12.005,-8.200000000002206,-17.499999999999183
-0.0004164931278634553,500,12.0,12.0,-8.200000000002206,-19.999999999999574
0,0,-1,11.995,-10.700000000002596,-22.499999999999964
0.0,500,11.995,11.995,-10.700000000002596,-22.499999999999964
0,0,-1,11.99,-13.200000000002099,-24.999999999999467
0.00041701417848198543,500,11.995,11.995,-13.200000000002099,-22.499999999999964
0,0,-1,11.9999,-10.750000000001592,-20.049999999999457
0.0,500,11.9999,11.9999,-10.750000000001592,-20.049999999999457
0,0,-1,11.9886,-16.400000000001747,-25.699999999999612
-0.00042540413392727665,500,11.9835,11.9835,-16.400000000001747,-28.249999999999886
0,0,-1,11.9886,-13.850000000001472,-25.699999999999612
-0.0003002852710074981,500,11.985,11.985,-13.850000000001472,-27.499999999999858
0,0,-1,11.99,-11.350000000001081,-24.999999999999467
0.0,500,11.99,11.99,-11.350000000001081,-24.999999999999467
0,0,-1,11.995,-8.850000000001579,-22.499999999999964
0.00037515631513131896,500,11.9995,11.9995,-8.850000000001579,-20.24999999999988
0,0,-1,11.99,-13.600000000001167,-24.999999999999467
-0.0004170141784821336,500,11.985,11.985,-13.600000000001167,-27.499999999999858
0,0,-1,11.99,-11.100000000000776,-24.999999999999467
0.00041701417848198543,500,11.995,11.995,-11.100000000000776,-22.499999999999964
0,0,-1,11.99,-13.600000000000279,-24.999999999999467
0.0,500,11.99,11.99,-13.600000000000279,-24.999999999999467
0,0,-1,11.9904,-13.400000000000745,-24.799999999999933
-0.0006171603949825478,500,11.983,11.983,-13.400000000000745,-28.499999999999304
0,0,-1,11.9899,-9.950000000000792,-25.04999999999935
-0.00102586343505782,500,11.9776,11.9776,-9.950000000000792,-31.19999999999923
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0.0,500,11.98,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0.0,500,11.98,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.98,-8.750000000000924,-29.99999999999936
0.0,500,11.98,11.98,-8.750000000000924,-29.99999999999936
0,0,-1,11.97,-13.750000000000817,-34.999999999999254
0.000827067669172934,500,11.9799,11.9799,-13.750000000000817,-30.049999999999244
0,0,-1,11.9852,-11.100000000000776,-27.399999999999203
0.0,500,11.9852,11.9852,-11.100000000000776,-27.399999999999203
0,0,-1,11.98,-13.700000000000934,-29.99999999999936
8.347245408995571e-06,500,11.9801,11.9801,-13.700000000000934,-29.949999999999477
0,0,-1,11.99,-8.750000000000924,-24.999999999999467
0,0,-1,12.0,-8.750000000000924,-19.999999999999574
-0.0008333333333333156,500,11.99,11.99,-8.750000000000924,-24.999999999999467
0,0,-1,12.0,-3.7500000000010303,-19.999999999999574
-0.0008333333333333156,500,11.99,11.99,-3.7500000000010303,-24.999999999999467
0,0,-1,11.985,-6.250000000001421,-27.499999999999858
0.0004171881518565525,500,11.99,11.99,-6.250000000001421,-24.999999999999467
0,0,-1,11.9875,-7.500000000001172,-26.24999999999922
0.0010427528675703264,500,12.0,12.0,-7.500000000001172,-19.999999999999574
0,0,-1,11.99,-12.500000000001066,-24.999999999999467
-0.0002502085070892505,500,11.987,11.987,-12.500000000001066,-26.499999999999524
0,0,-1,12.0,-6.0000000000011156,-19.999999999999574
0.0,500,12.0,12.0,-6.0000000000011156,-19.999999999999574
0,0,-1,11.995,-8.500000000001506,-22.499999999999964
0.0004168403501459593,500,12.0,12.0,-8.500000000001506,-19.999999999999574
0,0,-1,12.0086,-4.200000000001758,-15.699999999999825
-0.0007161534233798692,500,12.0,12.0,-4.200000000001758,-19.999999999999574
0,0,-1,12.0,-4.200000000001758,-19.999999999999574
0.0,500,12.0,12.0,-4.200000000001758,-19.999999999999574
0,0,-1,12.0,-4.200000000001758,-19.999999999999574
0.0008333333333333156,500,12.01,12.01,-4.200000000001758,-14.99999999999968
0,0,-1,12.0186,0.09999999999799059,-10.699999999999932
0.0001164861131912444,500,12.02,12.02,0.09999999999799059,-9.999999999999787
0,0,-1,12.0118,-4.000000000002224,-14.100000000000001
0.0002664047020431096,500,12.015,12.015,-4.000000000002224,-12.49999999999929
0,0,-1,12.01,-6.500000000002615,-14.99999999999968
-0.0008326394671107233,500,12.0,12.0,-6.500000000002615,-19.999999999999574
0,0,-1,12.01,-1.5000000000027214,-14.99999999999968
-0.0007160699417151955,500,12.0014,12.0014,-1.5000000000027214,-19.29999999999943
0,0,-1,11.995,-4.700000000003257,-22.499999999999964
-0.00041684035014581124,500,11.99,11.99,-4.700000000003257,-24.999999999999467
0,0,-1,12.0,0.2999999999966363,-19.999999999999574
-0.00011666666666669083,500,11.9986,11.9986,0.2999999999966363,-20.69999999999972
0,0,-1,11.995,-1.5000000000036096,-22.499999999999964
0.0004168403501459593,500,12.0,12.0,-1.5000000000036096,-19.999999999999574
0,0,-1,12.0,-1.5000000000036096,-19.999999999999574
0,0,-1,11.99,-1.5000000000036096,-24.999999999999467
0.0012510425354462526,500,12.005,12.005,-1.5000000000036096,-17.499999999999183
0,0,-1,12.005,-1.5000000000036096,-17.499999999999183
0.00124947938359007,500,12.02,12.02,-1.5000000000036096,-9.999999999999787
0,0,-1,12.0199,-1.550000000003493,-10.04999999999967
0.0008402732135874303,500,12.03,12.03,-1.550000000003493,-4.999999999999893
0,0,-1,12.03,-1.550000000003493,-4.999999999999893
0.0,500,12.03,12.03,-1.550000000003493,-4.999999999999893
0,0,-1,12.0299,-1.6000000000033765,-5.049999999999777
-0.00040731843157459653,500,12.025,12.025,-1.6000000000033765,-7.499999999999396
0,0,-1,12.02,-4.100000000003767,-9.999999999999787
0.0,500,12.02,12.02,-4.100000000003767,-9.999999999999787
0,0,-1,12.027,-0.6000000000039307,-6.49999999999995
0.00024943876278374604,500,12.03,12.03,-0.6000000000039307,-4.999999999999893
0,0,-1,12.028,-1.6000000000033765,-5.999999999999339
0.0001662786830727379,500,12.03,12.03,-1.6000000000033765,-4.999999999999893
0,0,-1,12.03,-1.6000000000033765,-4.999999999999893
0.00038237738985868146,500,12.0346,12.0346,-1.6000000000033765,-2.6999999999999247
0.0,1000,12.0346,12.0346,-1.6000000000033765,-2.6999999999999247
0,0,-1,12.0346,-1.6000000000033765,-2.6999999999999247
-0.0003822312332773784,500,12.03,12.03,-1.6000000000033765,-4.999999999999893
0,0,-1,12.03,-1.6000000000033765,-4.999999999999893
0.0008312551953449532,500,12.04,12.04,-1.6000000000033765,0.0
0,0,-1,12.0407,-1.250000000003304,0.3500000000000725
-5.813615487472863e-05,500,12.04,12.04,-1.250000000003304,0.0
0,0,-1,12.04,-1.250000000003304,0.0
0.0,500,12.04,12.04,-1.250000000003304,0.0
0,0,-1,12.05,3.7499999999974776,5.000000000000782
-0.0004149377593361644,500,12.045,12.045,3.7499999999974776,2.500000000000391
0,0,-1,12.043,2.7499999999971436,1.5000000000000568
-0.00024080378643183346,500,12.0401,12.0401,2.7499999999971436,0.05000000000077165
0,0,-1,12.045,5.199999999996763,2.500000000000391
-0.00041511000415116493,500,12.04,12.04,5.199999999996763,0.0
0,0,-1,12.04,5.199999999996763,0.0
0.0,500,12.04,12.04,5.199999999996763,0.0
0,0,-1,12.025,-2.3000000000026333,-7.499999999999396
-0.0008316008316008139,500,12.015,12.015,-2.3000000000026333,-12.49999999999929
0,0,-1,12.03,5.199999999996763,-4.999999999999893
-0.0001579384871154717,500,12.0281,12.0281,5.199999999996763,-5.949999999999456
0,0,-1,12.02,1.1499999999964317,-9.999999999999787
0.0,500,12.02,12.02,1.1499999999964317,-9.999999999999787
0,0,-1,12.02,1.1499999999964317,-9.999999999999787
0.000415973377703892,500,12.025,12.025,1.1499999999964317,-7.499999999999396
0,0,-1,12.025,1.1499999999964317,-7.499999999999396
0.0,500,12.025,12.025,1.1499999999964317,-7.499999999999396
0,0,-1,12.02,-1.3500000000039591,-9.999999999999787
0,0,-1,12.03,-1.3500000000039591,-4.999999999999893
0.00041562759767255046,500,12.035,12.035,-1.3500000000039591,-2.4999999999995026
0,0,-1,12.0357,-1.0000000000038867,-2.14999999999943
0,0,-1,12.03,-1.0000000000038867,-4.999999999999893
0.0,500,12.03,12.03,-1.0000000000038867,-4.999999999999893
0,0,-1,12.0399,3.9499999999961233,-0.04999999999988347
-0.0004069801244195748,500,12.035,12.035,3.9499999999961233,-2.4999999999995026
0,0,-1,12.035,3.9499999999961233,-2.4999999999995026
-0.0008309098462816608,500,12.025,12.025,3.9499999999961233,-7.499999999999396
0.0,1000,12.025,12.025,3.9499999999961233,-7.499999999999396
0,0,-1,12.025,3.9499999999961233,-7.499999999999396
0.00041580041580033304,500,12.03,12.03,3.9499999999961233,-4.999999999999893
0,0,-1,12.03,3.9499999999961233,-4.999999999999893
0,0,-1,12.03,3.9499999999961233,-4.999999999999893
-0.0004156275976724028,500,12.025,12.025,3.9499999999961233,-7.499999999999396
0.0,500,12.025,12.02,3.9499999999961233,-9.999999999999787
0,0,-1,12.02,1.4499999999957325,-9.999999999999787
0.0024958402662230562,500,12.05,12.05,1.4499999999957325,5.000000000000782
0,0,-1,12.055,3.949999999995235,7.500000000000284
0.0020655329738698126,500,12.0799,12.0799,3.949999999995235,19.95000000000058
0,0,-1,12.07,-1.0000000000047748,15.000000000000568
0.00041425020712502114,500,12.075,12.075,-1.0000000000047748,17.50000000000007
-0.0002070393374740789,1000,12.0725,12.07,-1.0000000000047748,15.000000000000568
0,0,-1,12.075,1.4999999999947278,17.50000000000007
-0.0012422360248446206,500,12.06,12.06,1.4999999999947278,10.000000000000675
0,0,-1,12.07,6.499999999994621,15.000000000000568
0.0,500,12.07,12.07,6.499999999994621,15.000000000000568
0,0,-1,12.07,6.499999999994621,15.000000000000568
0.0,500,12.07,12.07,6.499999999994621,15.000000000000568
0,0,-1,12.065,3.9999999999942304,12.500000000000178
0.0,500,12.065,12.065,3.9999999999942304,12.500000000000178
0,0,-1,12.06,1.4999999999947278,10.000000000000675
0.0008043117744609211,500,12.0697,12.0697,1.4999999999947278,14.85000000000003
0,0,-1,12.055,-5.850000000005018,7.500000000000284
-0.00041476565740348445,500,12.05,12.05,-5.850000000005018,5.000000000000782
0,0,-1,12.0599,-0.9000000000050079,9.950000000000792
8.291942719240369e-06,500,12.06,12.06,-0.9000000000050079,10.000000000000675
0,0,-1,12.065,1.5999999999944947,12.500000000000178
0.0002983837546622869,500,12.0686,12.0686,1.5999999999944947,14.300000000000423
0,0,-1,12.08,7.299999999994533,20.000000000000462
-0.0004139072847682766,500,12.075,12.075,7.299999999994533,17.50000000000007
0,0,-1,12.075,7.299999999994533,17.50000000000007
0.00015734989648040587,500,12.0769,12.0769,7.299999999994533,18.45000000000052
0,0,-1,12.0718,4.749999999994259,15.900000000000247
-0.00014910783810196968,500,12.07,12.07,4.749999999994259,15.000000000000568
0,0,-1,12.0753,7.3999999999943,17.65000000000061
0.0,500,12.0753,12.0753,7.3999999999943,17.65000000000061
0,0,-1,12.07,4.749999999994259,15.000000000000568
0.0013753106876553762,500,12.0866,12.0866,4.749999999994259,23.300000000000765
0,0,-1,12.08,1.4499999999939561,20.000000000000462
0.0,500,12.08,12.08,1.4499999999939561,20.000000000000462
0,0,-1,12.0941,8.499999999993513,27.05000000000002
-0.0003390082767629941,500,12.09,12.09,8.499999999993513,25.000000000000355
0,0,-1,12.09,8.499999999993513,25.000000000000355
-0.0008271298593879062,500,12.08,12.08,8.499999999993513,20.000000000000462
0,0,-1,12.08,8.499999999993513,20.000000000000462
0.0,500,12.08,12.08,8.499999999993513,20.000000000000462
0,0,-1,12.09,13.499999999993406,25.000000000000355
0.0008271298593879062,500,12.1,12.1,13.499999999993406,30.00000000000025
0,0,-1,12.09,8.499999999993513,25.000000000000355
0.0,500,12.09,12.09,8.499999999993513,25.000000000000355
0,0,-1,12.0927,9.84999999999392,26.35000000000076
-0.0010502203808910003,500,12.08,12.08,9.84999999999392,20.000000000000462
0,0,-1,12.1,19.849999999993706,30.00000000000025
0.000826446280991718,500,12.11,12.11,19.849999999993706,35.00000000000014
0,0,-1,12.11,19.849999999993706,35.00000000000014
0.0004128819157721537,500,12.115,12.115,19.849999999993706,37.50000000000053
0,0,-1,12.115,19.849999999993706,37.50000000000053
0.0,500,12.115,12.115,19.849999999993706,37.50000000000053
0,0,-1,12.115,19.849999999993706,37.50000000000053
0.00041271151465117667,500,12.12,12.12,19.849999999993706,40.000000000000036
0,0,-1,12.115,17.349999999994203,37.50000000000053
0.0,500,12.115,12.115,17.349999999994203,37.50000000000053
0,0,-1,12.13,24.849999999994488,45.00000000000082
0.0,500,12.13,12.13,24.849999999994488,45.00000000000082
-0.00041220115416329607,1000,12.125,12.12,24.849999999994488,40.000000000000036
0,0,-1,12.12,19.849999999993706,40.000000000000036
0.0008250825082509541,500,12.13,12.13,19.849999999993706,45.00000000000082
0,0,-1,12.13,19.849999999993706,45.00000000000082
-0.001648804616653038,500,12.11,12.11,19.849999999993706,35.00000000000014
0,0,-1,12.105,17.349999999994203,32.50000000000064
-0.0012391573729864161,500,12.09,12.09,17.349999999994203,25.000000000000355
0,0,-1,12.095,19.849999999994594,27.500000000000746
0.00040512608515909365,500,12.0999,12.0999,19.849999999994594,29.950000000000365
0,0,-1,12.095,17.399999999994975,27.500000000000746
0.0,500,12.095,12.095,17.399999999994975,27.500000000000746
0,0,-1,12.095,17.399999999994975,27.500000000000746
0.0008267879288962204,500,12.105,12.105,17.399999999994975,32.50000000000064
0,0,-1,12.1,14.899999999994584,30.00000000000025
-0.000826446280991718,500,12.09,12.09,14.899999999994584,25.000000000000355
0,0,-1,12.09,14.899999999994584,25.000000000000355
0.0,500,12.09,12.09,14.899999999994584,25.000000000000355
0,0,-1,12.095,17.399999999994975,27.500000000000746
0.0004133939644480368,500,12.1,12.1,17.399999999994975,30.00000000000025
0,0,-1,12.1,17.399999999994975,30.00000000000025
0.0,500,12.1,12.1,17.399999999994975,30.00000000000025
0,0,-1,12.1,17.399999999994975,30.00000000000025
-0.0004132231404957856,500,12.095,12.095,17.399999999994975,27.500000000000746
0,0,-1,12.1,19.899999999994478,30.00000000000025
-0.000826446280991718,500,12.09,12.09,19.899999999994478,25.000000000000355
0,0,-1,12.095,22.39999999999487,27.500000000000746
0.0,500,12.095,12.095,22.39999999999487,27.500000000000746
0.0,500,12.095,12.09,22.39999999999487,25.000000000000355
0,0,-1,12.08,14.899999999994584,20.000000000000462
0.0004139072847682766,500,12.085,12.085,14.899999999994584,22.500000000000853
0,0,-1,12.085,14.899999999994584,22.500000000000853
-0.00041373603640883585,500,12.08,12.08,14.899999999994584,20.000000000000462
0,0,-1,12.08,14.899999999994584,20.000000000000462
0.0004139072847682766,500,12.085,12.085,14.899999999994584,22.500000000000853
0,0,-1,12.085,14.899999999994584,22.500000000000853
0.0,500,12.085,12.085,14.899999999994584,22.500000000000853
0,0,-1,12.085,14.899999999994584,22.500000000000853
0.0,500,12.085,12.085,14.899999999994584,22.500000000000853
0,0,-1,12.09,17.399999999994087,25.000000000000355
0.0,500,12.09,12.09,17.399999999994087,25.000000000000355
0,0,-1,12.09,17.399999999994087,25.000000000000355
0.0008271298593879062,500,12.1,12.1,17.399999999994087,30.00000000000025
0,0,-1,12.1001,17.44999999999397,30.050000000000132
-8.264394509117027e-06,500,12.1,12.1,17.44999999999397,30.00000000000025
0,0,-1,12.1001,17.499999999993854,30.050000000000132
0,0,-1,12.1001,17.499999999993854,30.050000000000132
0.000404955330947762,500,12.105,12.105,17.499999999993854,32.50000000000064
0,0,-1,12.1,14.999999999993463,30.00000000000025
-0.0004132231404957856,500,12.095,12.095,14.999999999993463,27.500000000000746
0,0,-1,12.08,7.499999999993179,20.000000000000462
0.0005794701986754696,500,12.087,12.087,7.499999999993179,23.5000000000003
0,0,-1,12.09,8.999999999993236,25.000000000000355
0.0004135649296940266,500,12.095,12.095,8.999999999993236,27.500000000000746
0,0,-1,12.095,8.999999999993236,27.500000000000746
0.0,500,12.095,12.095,8.999999999993236,27.500000000000746
0,0,-1,12.095,8.999999999993236,27.500000000000746
0.00038859032658120746,500,12.0997,12.0997,8.999999999993236,29.8500000000006
0,0,-1,12.0997,8.999999999993236,29.8500000000006
2.4794003157045284e-05,500,12.1,12.1,8.999999999993236,30.00000000000025
0,0,-1,12.09,3.999999999993342,25.000000000000355
-0.00041356492969387966,500,12.085,12.085,3.999999999993342,22.500000000000853
0,0,-1,12.08,1.4999999999929514,20.000000000000462
0,0,-1,12.0889,1.4999999999929514,24.45000000000075
-0.00032260999760108796,500,12.085,12.085,1.4999999999929514,22.500000000000853
0,0,-1,12.085,1.4999999999929514,22.500000000000853
0.0,500,12.085,12.085,1.4999999999929514,22.500000000000853
0,0,-1,12.085,1.4999999999929514,22.500000000000853
-0.00041373603640883585,500,12.08,12.08,1.4999999999929514,20.000000000000462
0,0,-1,12.085,3.999999999993342,22.500000000000853
0.0004137360364086889,500,12.09,12.09,3.999999999993342,25.000000000000355
0,0,-1,12.09,3.999999999993342,25.000000000000355
0.0,500,12.09,12.09,3.999999999993342,25.000000000000355
0,0,-1,12.0973,7.649999999993717,28.65000000000073
-0.000603440437122395,500,12.09,12.09,7.649999999993717,25.000000000000355
